진료년도,표시과목,주상병코드,환자수,명세서 청구건수,입내원일수,요양급여비용총액,보험자부담금
2019,비뇨의학과,Z23,5,12,12,377990,265290
2019,비뇨의학과,Z24,2,4,4,55950,44250
2019,비뇨의학과,Z25,19,20,20,169850,124750
2019,비뇨의학과,Z26,26,36,36,1232300,875000
2019,비뇨의학과,Z29,1,1,1,15690,10990
2019,비뇨의학과,Z30,380,457,457,13066310,9202010
2019,비뇨의학과,Z31,274,510,510,104889010,79736720
2019,비뇨의학과,Z33,1,1,1,15690,10990
2019,비뇨의학과,Z34,7,8,8,665310,489410
2019,비뇨의학과,Z41,17,20,20,390160,277760
2019,비뇨의학과,Z42,1,1,1,22740,18040
2019,비뇨의학과,Z43,2,35,35,876650,717550
2019,비뇨의학과,Z48,505,930,930,17883900,13614820
2019,비뇨의학과,Z52,4,4,4,93330,65530
2019,비뇨의학과,Z54,41,88,88,1270330,893430
2019,비뇨의학과,Z57,2,2,2,36860,25960
2019,비뇨의학과,Z63,1,4,4,462250,323850
2019,비뇨의학과,Z64,1,1,1,15690,10990
2019,비뇨의학과,Z70,540,818,818,17904410,12863220
2019,비뇨의학과,Z71,1242,1462,1462,23131140,17152140
2019,비뇨의학과,Z72,17,21,21,450960,330360
2019,비뇨의학과,Z73,1,1,1,15690,10990
2019,비뇨의학과,Z82,12,17,17,209300,167900
2019,비뇨의학과,Z83,4,5,5,260160,185360
2019,비뇨의학과,Z84,1,1,1,15680,10980
2019,비뇨의학과,Z88,2,3,3,52150,41250
2019,비뇨의학과,Z90,3,3,3,331610,232310
2019,비뇨의학과,Z91,1,1,1,15690,14190
2019,비뇨의학과,Z92,109,339,339,15356830,10765130
2019,비뇨의학과,Z93,58,443,443,29380350,22249450
2019,비뇨의학과,Z94,8,20,20,551100,416900
2019,비뇨의학과,Z95,1,3,3,42590,29890
2019,비뇨의학과,Z96,7,19,19,1243370,877270
2019,비뇨의학과,Z97,4,5,5,65010,52510
2019,비뇨의학과,Z98,393,602,606,14294400,10482020
2019,비뇨의학과,Z99,1,2,2,66380,66380
2019,"진단방사선과,영상의학과",A04,633,955,955,24950330,18188330
2019,"진단방사선과,영상의학과",A05,2,3,3,62670,44070
2019,"진단방사선과,영상의학과",A06,1,1,1,373970,261870
2019,"진단방사선과,영상의학과",A08,53,58,58,6036760,4334960
2019,"진단방사선과,영상의학과",A09,1826,2201,2201,137692940,99748940
2019,"진단방사선과,영상의학과",A15,86,87,86,10299760,7571260
2019,"진단방사선과,영상의학과",A16,1134,1180,1180,157341670,112047670
2019,"진단방사선과,영상의학과",A17,3,3,3,1533010,1073210
2019,"진단방사선과,영상의학과",A18,45,46,45,10361790,8006560
2019,"진단방사선과,영상의학과",A31,113,120,120,17060230,11996930
2019,"진단방사선과,영상의학과",A42,1,1,1,373960,261860
2019,"진단방사선과,영상의학과",A49,53,156,156,10516760,8070460
2019,"진단방사선과,영상의학과",A53,14,14,14,381630,268130
2019,"진단방사선과,영상의학과",A56,3,3,3,149940,105040
2019,"진단방사선과,영상의학과",A58,3,3,3,116230,81430
2019,"진단방사선과,영상의학과",A59,30,41,41,770560,550660
2019,"진단방사선과,영상의학과",A60,35,57,57,1411380,1031480
2019,"진단방사선과,영상의학과",A63,4,5,5,293010,205310
2019,"진단방사선과,영상의학과",A69,4,4,4,254390,181390
2019,"진단방사선과,영상의학과",A75,3,3,3,215440,150940
2019,"진단방사선과,영상의학과",A86,1,1,1,496950,347950
2019,"진단방사선과,영상의학과",A87,1,1,1,584410,461710
2019,"진단방사선과,영상의학과",B00,138,200,200,5046650,3669050
2019,"진단방사선과,영상의학과",B02,437,842,842,22122830,16266330
2019,"진단방사선과,영상의학과",B06,2,3,3,33630,23730
2019,"진단방사선과,영상의학과",B07,15,15,15,557680,390880
2019,"진단방사선과,영상의학과",B08,1,1,1,11210,7910
2019,"진단방사선과,영상의학과",B15,9,17,17,1325380,928680
2019,"진단방사선과,영상의학과",B16,3,3,3,248950,174450
2019,"진단방사선과,영상의학과",B17,51,59,59,8283490,5811200
2019,"진단방사선과,영상의학과",B18,3662,5347,5346,673404190,468428930
2019,"진단방사선과,영상의학과",B19,27,33,33,2836450,2009750
2019,"진단방사선과,영상의학과",B25,2,3,3,43360,34760
2019,"진단방사선과,영상의학과",B26,19,20,20,2077910,1458510
2019,"진단방사선과,영상의학과",B30,1,2,2,26900,18900
2019,"진단방사선과,영상의학과",B34,1,1,1,233190,163290
2019,"진단방사선과,영상의학과",B35,321,641,641,11070170,8211210
2019,"진단방사선과,영상의학과",B36,6,14,14,305870,217970
2019,"진단방사선과,영상의학과",B37,255,312,312,14179960,10016260
2019,"진단방사선과,영상의학과",B43,1,1,1,11210,7910
2019,"진단방사선과,영상의학과",B44,12,13,13,2114050,1480450
2019,"진단방사선과,영상의학과",B47,4,5,5,806050,564450
2019,"진단방사선과,영상의학과",B49,2,2,2,14250,10050
2019,"진단방사선과,영상의학과",B59,2,2,2,273760,191760
2019,"진단방사선과,영상의학과",B66,21,21,21,3015650,2121950
2019,"진단방사선과,영상의학과",B67,1,1,1,230380,161280
2019,"진단방사선과,영상의학과",B69,3,3,3,918920,643320
2019,"진단방사선과,영상의학과",B81,3,4,4,166850,118850
2019,"진단방사선과,영상의학과",B82,1,1,1,26180,18380
2019,"진단방사선과,영상의학과",B83,1,1,1,17730,12430
2019,"진단방사선과,영상의학과",B85,1,1,1,15690,10990
2019,"진단방사선과,영상의학과",B86,4,4,4,22900,18000
2019,"진단방사선과,영상의학과",B88,4,12,12,739890,592390
2019,"진단방사선과,영상의학과",B89,4,4,4,399360,279760
2019,"진단방사선과,영상의학과",B90,951,985,985,114061740,80370640
2019,"진단방사선과,영상의학과",B91,1,1,1,26540,18640
2019,"진단방사선과,영상의학과",B94,1,1,1,314980,220580
2019,"진단방사선과,영상의학과",B98,106,127,127,3735500,2625020
2019,"진단방사선과,영상의학과",B99,3,3,3,446720,316020
2019,"진단방사선과,영상의학과",C00,4,7,7,2968010,2819910
2019,"진단방사선과,영상의학과",C01,8,8,8,3017380,2866980
2019,"진단방사선과,영상의학과",C02,100,129,129,53988260,49615660
2019,"진단방사선과,영상의학과",C03,49,69,69,36344170,33916970
2019,"진단방사선과,영상의학과",C04,10,14,14,6374430,5906230
2019,"진단방사선과,영상의학과",C05,30,34,34,15298650,14182850
2019,"진단방사선과,영상의학과",C06,67,76,76,33706450,30103150
2019,"진단방사선과,영상의학과",C07,18,19,19,5359000,4637000
2019,"진단방사선과,영상의학과",C08,14,23,22,2749200,2560100
2019,"진단방사선과,영상의학과",C09,34,43,43,8533470,7660170
2019,"진단방사선과,영상의학과",C10,7,8,8,3078890,2784790
2019,"진단방사선과,영상의학과",C11,28,31,31,10484040,9399040
2019,"진단방사선과,영상의학과",C12,1,1,1,217390,206590
2019,"진단방사선과,영상의학과",C13,11,15,15,3549980,3320780
2019,"진단방사선과,영상의학과",C14,2,2,2,421010,297110
2019,"진단방사선과,영상의학과",C15,56,59,59,13935970,12419570
2019,"진단방사선과,영상의학과",C16,801,907,899,216023560,194406510
2019,"진단방사선과,영상의학과",C17,23,31,31,7329570,6120490
2019,"진단방사선과,영상의학과",C18,599,701,699,215745660,193226060
2019,"진단방사선과,영상의학과",C19,101,115,114,44898940,40715140
2019,"진단방사선과,영상의학과",C20,468,562,562,253944160,234704060
2019,"진단방사선과,영상의학과",C21,19,22,22,7990820,6990120
2019,"진단방사선과,영상의학과",C22,1229,1393,1391,381934400,304367120
2019,"진단방사선과,영상의학과",C23,137,149,149,38999660,31018060
2019,"진단방사선과,영상의학과",C24,234,251,250,70791230,53764830
2019,"진단방사선과,영상의학과",C25,680,752,751,205435410,156961330
2019,"진단방사선과,영상의학과",C26,15,16,16,4827560,3669960
2019,"진단방사선과,영상의학과",C30,10,10,10,3812120,3508920
2019,"진단방사선과,영상의학과",C31,20,22,22,9652330,8961830
2019,"진단방사선과,영상의학과",C32,78,86,86,21298930,19085230
2019,"진단방사선과,영상의학과",C33,2,2,2,720820,684920
2019,"진단방사선과,영상의학과",C34,1909,2409,2400,538952570,444190370
2019,"진단방사선과,영상의학과",C37,13,16,16,3837620,3324820
2019,"진단방사선과,영상의학과",C38,25,30,30,5968440,4752940
2019,"진단방사선과,영상의학과",C40,19,24,24,8915830,6824430
2019,"진단방사선과,영상의학과",C41,75,82,81,34041970,28534070
2019,"진단방사선과,영상의학과",C43,16,32,32,6553470,6083970
2019,"진단방사선과,영상의학과",C44,36,40,40,11369800,10598100
2019,"진단방사선과,영상의학과",C45,8,11,10,1905190,1728690
2019,"진단방사선과,영상의학과",C46,4,5,5,1517440,1299340
2019,"진단방사선과,영상의학과",C47,5,5,5,1810540,1616740
2019,"진단방사선과,영상의학과",C48,34,37,37,12910670,10735570
2019,"진단방사선과,영상의학과",C49,95,109,109,38445620,33254020
2019,"진단방사선과,영상의학과",C50,2623,3546,3539,782810600,706571120
2019,"진단방사선과,영상의학과",C51,2,3,3,1382350,1313350
2019,"진단방사선과,영상의학과",C52,4,4,4,1296310,1231610
2019,"진단방사선과,영상의학과",C53,165,175,175,68322950,62921560
2019,"진단방사선과,영상의학과",C54,150,164,164,59750450,55049650
2019,"진단방사선과,영상의학과",C55,26,30,30,9511350,8570950
2019,"진단방사선과,영상의학과",C56,236,279,276,84095780,73114180
2019,"진단방사선과,영상의학과",C57,12,25,25,2884230,2272030
2019,"진단방사선과,영상의학과",C58,3,4,4,1760360,1437060
2019,"진단방사선과,영상의학과",C60,3,3,3,618400,525900
2019,"진단방사선과,영상의학과",C61,510,604,600,220462150,205071560
2019,"진단방사선과,영상의학과",C62,6,13,13,1981560,1785360
2019,"진단방사선과,영상의학과",C64,388,445,442,110240300,87266910
2019,"진단방사선과,영상의학과",C65,31,31,31,7966790,6597090
2019,"진단방사선과,영상의학과",C66,30,31,31,7781690,6256490
2019,"진단방사선과,영상의학과",C67,304,346,346,87205510,73134110
2019,"진단방사선과,영상의학과",C68,6,6,6,1533730,1273730
2019,"진단방사선과,영상의학과",C69,5,8,8,2850350,2400550
2019,"진단방사선과,영상의학과",C70,3,4,4,1714350,1318050
2019,"진단방사선과,영상의학과",C71,379,403,403,118678410,94197410
2019,"진단방사선과,영상의학과",C72,65,67,67,29314730,21718530
2019,"진단방사선과,영상의학과",C73,1369,1657,1661,257761800,225865430
2019,"진단방사선과,영상의학과",C74,6,6,6,2224570,1807370
2019,"진단방사선과,영상의학과",C75,5,6,6,2059700,1683900
2019,"진단방사선과,영상의학과",C76,25,25,25,6777950,5144550
2019,"진단방사선과,영상의학과",C77,376,399,398,56836260,50448960
2019,"진단방사선과,영상의학과",C78,234,262,261,69903960,56223400
2019,"진단방사선과,영상의학과",C79,212,224,224,99160710,83417010
2019,"진단방사선과,영상의학과",C80,20,20,20,6890900,6341100
2019,"진단방사선과,영상의학과",C81,16,19,19,6620540,5734740
2019,"진단방사선과,영상의학과",C82,8,8,8,2526070,2335970
2019,"진단방사선과,영상의학과",C83,54,62,62,21698050,20615150
2019,"진단방사선과,영상의학과",C84,1,1,1,381110,362110
2019,"진단방사선과,영상의학과",C85,79,86,86,30760370,26342970
2019,"진단방사선과,영상의학과",C86,6,6,6,2351130,2233930
2019,"진단방사선과,영상의학과",C88,23,27,27,8180770,7508170
2019,"진단방사선과,영상의학과",C90,34,41,40,12907740,11883040
2019,"진단방사선과,영상의학과",C91,9,11,11,2388940,2270040
2019,"진단방사선과,영상의학과",C92,20,27,27,5209210,4844910
2019,"진단방사선과,영상의학과",C93,1,1,1,133940,127340
2019,"진단방사선과,영상의학과",C94,4,4,4,1567750,1489550
2019,"진단방사선과,영상의학과",C95,4,4,4,1331200,1169200
2019,"진단방사선과,영상의학과",C96,8,9,9,3327370,2975270
2019,"진단방사선과,영상의학과",D00,16,17,17,4817420,4281520
2019,"진단방사선과,영상의학과",D01,187,206,206,48327310,39629190
2019,"진단방사선과,영상의학과",D02,12,12,12,1660270,1292370
2019,"진단방사선과,영상의학과",D03,1,1,1,600710,570710
2019,"진단방사선과,영상의학과",D04,5,14,14,3567060,3142160
2019,"진단방사선과,영상의학과",D05,175,224,224,40103680,36549100
2019,"진단방사선과,영상의학과",D06,44,49,49,16332870,15412670
2019,"진단방사선과,영상의학과",D07,9,11,10,1322780,1157580
2019,"진단방사선과,영상의학과",D09,28,28,28,7654960,6998660
2019,"진단방사선과,영상의학과",D10,132,132,132,24954490,17486690
2019,"진단방사선과,영상의학과",D11,381,398,398,74928840,52667340
2019,"진단방사선과,영상의학과",D12,4252,4518,4515,1237114540,867934060
2019,"진단방사선과,영상의학과",D13,10666,10995,10974,2460236230,1723528000
2019,"진단방사선과,영상의학과",D14,8066,8464,8464,1345126210,945188480
2019,"진단방사선과,영상의학과",D15,356,371,371,71755560,50636460
2019,"진단방사선과,영상의학과",D16,1066,1093,1092,121293160,85418360
2019,"진단방사선과,영상의학과",D17,1284,1375,1375,104983130,74197930
2019,"진단방사선과,영상의학과",D18,6071,6274,6274,1432160940,1002556580
2019,"진단방사선과,영상의학과",D19,14,14,14,2378100,1665500
2019,"진단방사선과,영상의학과",D20,66,68,68,16233140,11368340
2019,"진단방사선과,영상의학과",D21,1025,1088,1088,108101170,76241070
2019,"진단방사선과,영상의학과",D22,1,1,1,264120,184920
2019,"진단방사선과,영상의학과",D23,267,710,709,45968880,32535580
2019,"진단방사선과,영상의학과",D24,7285,8872,8872,401429150,283223740
2019,"진단방사선과,영상의학과",D25,2171,2293,2304,409839880,290212140
2019,"진단방사선과,영상의학과",D26,537,556,556,50767450,35590560
2019,"진단방사선과,영상의학과",D27,1636,1682,1681,339921820,239012820
2019,"진단방사선과,영상의학과",D28,19,19,19,4143340,2901340
2019,"진단방사선과,영상의학과",D29,127,150,150,11734640,8268640
2019,"진단방사선과,영상의학과",D30,4311,4408,4408,977430170,685585990
2019,"진단방사선과,영상의학과",D31,59,59,59,18716620,13278520
2019,"진단방사선과,영상의학과",D32,608,654,654,328382570,243824220
2019,"진단방사선과,영상의학과",D33,1060,1100,1099,484871690,348696890
2019,"진단방사선과,영상의학과",D34,5466,6692,6692,345549250,245001980
2019,"진단방사선과,영상의학과",D35,1360,1425,1425,558259240,395998110
2019,"진단방사선과,영상의학과",D36,368,376,375,50156560,35403560
2019,"진단방사선과,영상의학과",D37,4777,4989,4983,1110093220,788174500
2019,"진단방사선과,영상의학과",D38,3185,3378,3376,552477170,389403870
2019,"진단방사선과,영상의학과",D39,729,754,751,187596150,133139050
2019,"진단방사선과,영상의학과",D40,100,109,108,17159990,12395790
2019,"진단방사선과,영상의학과",D41,990,1091,1090,232055630,164333230
2019,"진단방사선과,영상의학과",D42,54,63,63,24915670,18862370
2019,"진단방사선과,영상의학과",D43,512,536,535,176430550,136436850
2019,"진단방사선과,영상의학과",D44,1669,1947,1939,256305180,182828880
2019,"진단방사선과,영상의학과",D45,6,12,12,1226010,1103810
2019,"진단방사선과,영상의학과",D46,11,11,11,2770780,2370580
2019,"진단방사선과,영상의학과",D47,83,106,105,16994830,14008430
2019,"진단방사선과,영상의학과",D48,1547,1849,1842,235918690,168641290
2019,"진단방사선과,영상의학과",D50,891,1448,1447,52705500,37724210
2019,"진단방사선과,영상의학과",D51,4,7,7,190320,142420
2019,"진단방사선과,영상의학과",D52,6,13,13,277780,208280
2019,"진단방사선과,영상의학과",D53,12,24,24,1710250,1207250
2019,"진단방사선과,영상의학과",D58,1,1,1,113670,79570
2019,"진단방사선과,영상의학과",D59,1,1,1,77490,54290
2019,"진단방사선과,영상의학과",D61,2,3,3,1741800,1567700
2019,"진단방사선과,영상의학과",D63,3,3,3,228460,163260
2019,"진단방사선과,영상의학과",D64,372,447,446,22091660,15751260
2019,"진단방사선과,영상의학과",D66,1,1,1,122050,109850
2019,"진단방사선과,영상의학과",D68,3,3,3,180200,151300
2019,"진단방사선과,영상의학과",D69,41,50,50,3247400,2300300
2019,"진단방사선과,영상의학과",D72,36,48,48,1605120,1145120
2019,"진단방사선과,영상의학과",D73,123,125,125,27922090,19549000
2019,"진단방사선과,영상의학과",D75,12,14,14,504010,355710
2019,"진단방사선과,영상의학과",D76,6,6,6,2176850,1717650
2019,"진단방사선과,영상의학과",D84,4,21,21,246010,173510
2019,"진단방사선과,영상의학과",D86,18,20,20,4370400,3298600
2019,"진단방사선과,영상의학과",E00,2,2,2,31380,21980
2019,"진단방사선과,영상의학과",E02,3,14,14,198150,141350
2019,"진단방사선과,영상의학과",E03,1480,4130,4129,140265510,100273790
2019,"진단방사선과,영상의학과",E04,3961,4613,4613,262780170,185106790
2019,"진단방사선과,영상의학과",E05,565,1912,1911,73021250,51598260
2019,"진단방사선과,영상의학과",E06,1038,1789,1789,79929790,56239170
2019,"진단방사선과,영상의학과",E07,2131,2442,2442,106111450,75149260
2019,"진단방사선과,영상의학과",E10,22,41,41,5602760,3967060
2019,"진단방사선과,영상의학과",E11,3397,16743,16742,422326020,317115740
2019,"진단방사선과,영상의학과",E13,181,513,513,17675600,12803100
2019,"진단방사선과,영상의학과",E14,953,3163,3163,85912740,62646480
2019,"진단방사선과,영상의학과",E15,2,2,2,26900,18900
2019,"진단방사선과,영상의학과",E16,51,60,60,8831700,6213900
2019,"진단방사선과,영상의학과",E20,3,3,3,133820,93820
2019,"진단방사선과,영상의학과",E21,5,8,8,271690,192390
2019,"진단방사선과,영상의학과",E22,1312,1677,1677,576623280,405841980
2019,"진단방사선과,영상의학과",E23,215,226,226,76492900,54227600
2019,"진단방사선과,영상의학과",E24,3,3,3,397240,278340
2019,"진단방사선과,영상의학과",E25,1,1,1,15690,10990
2019,"진단방사선과,영상의학과",E26,2,2,2,540230,378330
2019,"진단방사선과,영상의학과",E27,34,63,63,6817770,5118880
2019,"진단방사선과,영상의학과",E28,42,49,49,2535660,1777160
2019,"진단방사선과,영상의학과",E29,4,4,4,147710,103610
2019,"진단방사선과,영상의학과",E30,268,271,271,47173790,33403190
2019,"진단방사선과,영상의학과",E32,25,25,25,3548740,2499640
2019,"진단방사선과,영상의학과",E34,45,52,52,3583400,2522600
2019,"진단방사선과,영상의학과",E35,5,5,5,196940,141340
2019,"진단방사선과,영상의학과",E42,1,1,1,15690,14190
2019,"진단방사선과,영상의학과",E46,3,7,7,357710,286910
2019,"진단방사선과,영상의학과",E50,105,168,168,2257440,1608740
2019,"진단방사선과,영상의학과",E51,2,2,2,890540,623440
2019,"진단방사선과,영상의학과",E53,5,8,8,109910,87910
2019,"진단방사선과,영상의학과",E55,643,863,863,20684970,14792870
2019,"진단방사선과,영상의학과",E56,16,25,25,455630,353130
2019,"진단방사선과,영상의학과",E58,101,195,195,3592560,2664760
2019,"진단방사선과,영상의학과",E59,1,1,1,11210,9710
2019,"진단방사선과,영상의학과",E61,2,2,2,31380,25180
2019,"진단방사선과,영상의학과",E63,1,1,1,15690,10990
2019,"진단방사선과,영상의학과",E65,6,6,6,89660,66060
2019,"진단방사선과,영상의학과",E66,38,75,75,2477240,1748740
2019,"진단방사선과,영상의학과",E71,1,1,1,402020,361820
2019,"진단방사선과,영상의학과",E72,1,1,1,453600,408300
2019,"진단방사선과,영상의학과",E74,1,1,1,113670,79570
2019,"진단방사선과,영상의학과",E75,3,3,3,894700,626400
2019,"진단방사선과,영상의학과",E78,12210,25339,25339,683173400,490339250
2019,"진단방사선과,영상의학과",E79,13,18,18,289560,208660
2019,"진단방사선과,영상의학과",E80,23,28,28,2097850,1476850
2019,"진단방사선과,영상의학과",E83,21,26,26,1729020,1330040
2019,"진단방사선과,영상의학과",E84,1,1,1,344070,240870
2019,"진단방사선과,영상의학과",E85,1,1,1,217380,152180
2019,"진단방사선과,영상의학과",E86,279,674,674,41547720,33143020
2019,"진단방사선과,영상의학과",E87,56,92,92,2668210,2040010
2019,"진단방사선과,영상의학과",E88,24,24,24,3101620,2188220
2019,"진단방사선과,영상의학과",E89,116,310,310,9231700,6646900
2019,"진단방사선과,영상의학과",F00,1001,1464,1463,290706210,206959410
2019,"진단방사선과,영상의학과",F01,234,255,255,55730060,39262060
2019,"진단방사선과,영상의학과",F02,17,30,30,5670040,3973540
2019,"진단방사선과,영상의학과",F03,1031,1067,1067,313704070,220887970
2019,"진단방사선과,영상의학과",F04,1,1,1,274450,192150
2019,"진단방사선과,영상의학과",F05,15,15,15,4115010,2888310
2019,"진단방사선과,영상의학과",F06,731,1236,1235,149504790,106275950
2019,"진단방사선과,영상의학과",F07,166,176,176,20944160,14679160
2019,"진단방사선과,영상의학과",F10,8,13,13,2384090,1686990
2019,"진단방사선과,영상의학과",F11,1,1,1,11210,7910
2019,"진단방사선과,영상의학과",F13,1,1,1,19580,13780
2019,"진단방사선과,영상의학과",F17,12,21,21,271240,194540
2019,"진단방사선과,영상의학과",F20,29,29,29,6935450,5194150
2019,"진단방사선과,영상의학과",F22,2,2,2,745600,522100
2019,"진단방사선과,영상의학과",F23,3,3,3,742810,520110
2019,"진단방사선과,영상의학과",F25,4,10,10,507700,365600
2019,"진단방사선과,영상의학과",F31,5,5,5,1025120,719620
2019,"진단방사선과,영상의학과",F32,47,87,87,1990420,1485520
2019,"진단방사선과,영상의학과",F33,5,5,5,357100,255800
2019,"진단방사선과,영상의학과",F34,3,19,19,364720,305020
2019,"진단방사선과,영상의학과",F38,8,13,13,227370,176370
2019,"진단방사선과,영상의학과",F39,10,11,11,601320,424720
2019,"진단방사선과,영상의학과",F40,23,37,37,1719430,1213930
2019,"진단방사선과,영상의학과",F41,171,323,323,7344590,5557690
2019,"진단방사선과,영상의학과",F42,2,3,3,455210,318810
2019,"진단방사선과,영상의학과",F43,6,8,8,1166350,825750
2019,"진단방사선과,영상의학과",F44,1,1,1,483670,338570
2019,"진단방사선과,영상의학과",F45,19,28,28,1728040,1234140
2019,"진단방사선과,영상의학과",F48,140,162,162,8952660,6332560
2019,"진단방사선과,영상의학과",F50,7,10,10,395570,317370
2019,"진단방사선과,영상의학과",F51,153,384,384,5426010,4082520
2019,"진단방사선과,영상의학과",F52,11,20,20,289810,203610
2019,"진단방사선과,영상의학과",F54,23,32,32,458360,337660
2019,"진단방사선과,영상의학과",F63,1,1,1,101000,70700
2019,"진단방사선과,영상의학과",F68,1,1,1,103520,72520
2019,"진단방사선과,영상의학과",F70,1,1,1,402020,281420
2019,"진단방사선과,영상의학과",F79,1,1,1,101000,70700
2019,"진단방사선과,영상의학과",F80,19,19,19,7904770,5534070
2019,"진단방사선과,영상의학과",F84,2,2,2,654160,457960
2019,"진단방사선과,영상의학과",F90,2,2,2,116690,81690
2019,"진단방사선과,영상의학과",F91,2,2,2,485840,340240
2019,"진단방사선과,영상의학과",F95,5,5,5,844070,591070
2019,"진단방사선과,영상의학과",F98,1,1,1,128950,101950
2019,"진단방사선과,영상의학과",F99,1,1,1,312050,218450
2019,"진단방사선과,영상의학과",G00,1,1,1,15690,10990
2019,"진단방사선과,영상의학과",G03,14,14,14,5946230,4172230
2019,"진단방사선과,영상의학과",G04,16,18,18,6568500,4598900
2019,"진단방사선과,영상의학과",G05,2,2,2,377310,266810
2019,"진단방사선과,영상의학과",G06,6,6,6,2474800,1732600
2019,"진단방사선과,영상의학과",G11,20,20,20,7906960,5798860
2019,"진단방사선과,영상의학과",G12,3,3,3,1001230,781330
2019,"진단방사선과,영상의학과",G13,1,1,1,189280,132580
2019,"진단방사선과,영상의학과",G20,316,335,335,128086410,95545110
2019,"진단방사선과,영상의학과",G21,18,18,18,7771520,5517920
2019,"진단방사선과,영상의학과",G22,18,19,19,7320420,5128120
2019,"진단방사선과,영상의학과",G23,52,52,52,21554950,15090050
2019,"진단방사선과,영상의학과",G24,91,93,93,33554460,23521260
2019,"진단방사선과,영상의학과",G25,209,310,310,42869730,30245130
2019,"진단방사선과,영상의학과",G30,655,663,663,180588190,127548090
2019,"진단방사선과,영상의학과",G31,1880,2924,2924,450364880,319476690
2019,"진단방사선과,영상의학과",G32,24,24,24,6100550,4356750
2019,"진단방사선과,영상의학과",G35,13,14,14,7384180,5299180
2019,"진단방사선과,영상의학과",G37,42,43,43,17074280,12081580
2019,"진단방사선과,영상의학과",G40,195,197,197,79232500,56440100
2019,"진단방사선과,영상의학과",G41,10,10,10,1973580,1408380
2019,"진단방사선과,영상의학과",G43,3637,4091,4090,1136257060,796116420
2019,"진단방사선과,영상의학과",G44,9046,9847,9851,3078600480,2161281750
2019,"진단방사선과,영상의학과",G45,2487,2530,2529,1091573650,767591550
2019,"진단방사선과,영상의학과",G46,140,144,144,48734760,34129260
2019,"진단방사선과,영상의학과",G47,552,1480,1480,30182400,22583400
2019,"진단방사선과,영상의학과",G50,414,444,444,157153250,110384150
2019,"진단방사선과,영상의학과",G51,789,809,808,327341060,229594360
2019,"진단방사선과,영상의학과",G52,411,433,433,122036470,85501170
2019,"진단방사선과,영상의학과",G53,110,215,243,13262360,9579090
2019,"진단방사선과,영상의학과",G54,333,348,348,12578310,11632110
2019,"진단방사선과,영상의학과",G55,2579,2825,2825,289363670,204170470
2019,"진단방사선과,영상의학과",G56,108,139,139,10096050,7182350
2019,"진단방사선과,영상의학과",G57,62,169,169,3594670,2721970
2019,"진단방사선과,영상의학과",G58,58,97,97,5833640,4135240
2019,"진단방사선과,영상의학과",G60,1,1,1,204860,143460
2019,"진단방사선과,영상의학과",G61,6,6,6,1907660,1465160
2019,"진단방사선과,영상의학과",G62,8,10,10,2264130,1593030
2019,"진단방사선과,영상의학과",G63,24,79,79,1647890,1256790
2019,"진단방사선과,영상의학과",G64,12,35,35,898280,654880
2019,"진단방사선과,영상의학과",G70,4,5,5,1368820,1065320
2019,"진단방사선과,영상의학과",G71,4,5,5,69480,54980
2019,"진단방사선과,영상의학과",G72,2,2,2,200670,140570
2019,"진단방사선과,영상의학과",G73,2,2,2,236490,165590
2019,"진단방사선과,영상의학과",G80,12,13,13,3964610,2830310
2019,"진단방사선과,영상의학과",G81,337,338,338,93988190,66146590
2019,"진단방사선과,영상의학과",G82,16,17,17,5584580,3941080
2019,"진단방사선과,영상의학과",G83,59,60,59,24991630,17594230
2019,"진단방사선과,영상의학과",G90,25,43,43,1738430,1332430
2019,"진단방사선과,영상의학과",G91,283,294,294,99259350,70115750
2019,"진단방사선과,영상의학과",G92,2,2,2,985540,689940
2019,"진단방사선과,영상의학과",G93,4721,4790,4790,1890027840,1327351950
2019,"진단방사선과,영상의학과",G94,11,11,11,3563310,2494810
2019,"진단방사선과,영상의학과",G95,113,126,126,29898170,21667170
2019,"진단방사선과,영상의학과",G96,14,14,14,5605990,3924790
2019,"진단방사선과,영상의학과",G97,2,2,2,906310,634510
2019,"진단방사선과,영상의학과",G98,1,1,1,524780,367380
2019,"진단방사선과,영상의학과",G99,36,36,36,9280900,6501700
2019,"진단방사선과,영상의학과",H00,39,44,44,1121610,791710
2019,"진단방사선과,영상의학과",H01,43,62,62,1763780,1265280
2019,"진단방사선과,영상의학과",H02,57,62,62,14660240,10308740
2019,"진단방사선과,영상의학과",H04,867,900,900,82000120,57706220
2019,"진단방사선과,영상의학과",H05,246,252,252,40494470,28427070
2019,"진단방사선과,영상의학과",H06,67,68,68,11017500,7716100
2019,"진단방사선과,영상의학과",H10,85,110,110,1609030,1186430
2019,"진단방사선과,영상의학과",H11,82,145,145,3204100,2284900
2019,"진단방사선과,영상의학과",H16,29,75,75,1100360,861160
2019,"진단방사선과,영상의학과",H20,2,2,2,58970,41370
2019,"진단방사선과,영상의학과",H21,1,1,1,312050,218450
2019,"진단방사선과,영상의학과",H25,43,55,55,1696890,1234590
2019,"진단방사선과,영상의학과",H26,256,267,267,10798060,7595360
2019,"진단방사선과,영상의학과",H28,1,1,1,19580,13780
2019,"진단방사선과,영상의학과",H30,1,1,1,605920,424220
2019,"진단방사선과,영상의학과",H31,3,3,3,870840,614240
2019,"진단방사선과,영상의학과",H33,2,2,2,679210,477810
