진료년도,표시과목,주상병코드,환자수,명세서 청구건수,요양급여비용총액,보험자부담금
2018,소아청소년과,T54,3,3,47560,37660
2018,소아청소년과,T55,6,8,118700,98400
2018,소아청소년과,T56,1,1,44700,31300
2018,소아청소년과,T57,1,1,11500,9100
2018,소아청소년과,T58,1,1,10950,7750
2018,소아청소년과,T59,1,1,15310,10810
2018,소아청소년과,T60,2,2,40360,31960
2018,소아청소년과,T61,1,1,15320,10820
2018,소아청소년과,T62,5,5,77100,61000
2018,소아청소년과,T63,2009,2329,35267280,27108080
2018,소아청소년과,T65,49,53,845620,653920
2018,소아청소년과,T67,957,1466,24104610,17678590
2018,소아청소년과,T68,54,65,1000080,788480
2018,소아청소년과,T69,44,47,687760,497960
2018,소아청소년과,T70,13,15,234470,165270
2018,소아청소년과,T73,49,57,885650,648350
2018,소아청소년과,T74,4,5,70160,58060
2018,소아청소년과,T75,164,202,2894700,2147800
2018,소아청소년과,T78,5852,8888,204570390,158282020
2018,소아청소년과,T79,3611,5133,100017560,76531520
2018,소아청소년과,T80,8,9,151740,117240
2018,소아청소년과,T81,115,175,2660440,2068540
2018,소아청소년과,T82,4,5,69820,53920
2018,소아청소년과,T83,1,1,19110,13410
2018,소아청소년과,T85,2,2,18930,13430
2018,소아청소년과,T86,1,1,10950,9950
2018,소아청소년과,T87,1,2,26260,18560
2018,소아청소년과,T88,210,245,3788620,2938920
2018,소아청소년과,T90,9,10,148120,115820
2018,소아청소년과,T91,10,14,254170,202170
2018,소아청소년과,T92,8,8,165850,128050
2018,소아청소년과,T93,30,34,519750,392450
2018,소아청소년과,T94,1,1,11500,9100
2018,소아청소년과,T95,23,62,1529380,1159980
2018,소아청소년과,T98,5,5,113340,84040
2018,소아청소년과,U84,1,1,11500,9100
2018,소아청소년과,Z00,4895,5750,77531120,60808320
2018,소아청소년과,Z01,147,167,3330980,2483180
2018,소아청소년과,Z02,64,77,808170,620970
2018,소아청소년과,Z03,1494,1826,28022990,21605590
2018,소아청소년과,Z04,966,1157,17117500,13272600
2018,소아청소년과,Z08,1,2,75960,53260
2018,소아청소년과,Z09,7,9,144830,112230
2018,소아청소년과,Z10,318,326,2779160,2233560
2018,소아청소년과,Z11,6,8,134840,97640
2018,소아청소년과,Z13,119,124,4153850,3290850
2018,소아청소년과,Z20,139,160,4177600,3110300
2018,소아청소년과,Z22,3,3,92060,66160
2018,소아청소년과,Z23,182,192,4506480,3232480
2018,소아청소년과,Z24,60,77,1009920,786920
2018,소아청소년과,Z25,699,851,13471330,10403130
2018,소아청소년과,Z26,5746,8847,134755880,105459180
2018,소아청소년과,Z27,1438,3057,43124380,33552780
2018,소아청소년과,Z28,27,32,298280,219080
2018,소아청소년과,Z29,696,783,11554020,8918920
2018,소아청소년과,Z30,97,124,2063430,1452630
2018,소아청소년과,Z31,22,124,1727010,1223310
2018,소아청소년과,Z32,3,3,49580,34980
2018,소아청소년과,Z33,4,5,80280,56480
2018,소아청소년과,Z34,72,148,13893800,12346700
2018,소아청소년과,Z35,29,175,2355550,1654250
2018,소아청소년과,Z37,1,1,12300,9800
2018,소아청소년과,Z38,21,21,1453340,1149040
2018,소아청소년과,Z39,10,11,156870,114670
2018,소아청소년과,Z40,2,2,39120,30920
2018,소아청소년과,Z47,1,1,15310,10810
2018,소아청소년과,Z48,786,1145,22531560,17130760
2018,소아청소년과,Z50,8,10,145680,115280
2018,소아청소년과,Z51,10,12,122850,97650
2018,소아청소년과,Z52,1,3,43830,30730
2018,소아청소년과,Z53,1,1,17470,13870
2018,소아청소년과,Z54,1,1,16660,15060
2018,소아청소년과,Z55,4,4,54910,38710
2018,소아청소년과,Z56,12,15,219920,158220
2018,소아청소년과,Z57,1,1,18620,13120
2018,소아청소년과,Z62,4,4,74050,56950
2018,소아청소년과,Z65,1,1,10950,7750
2018,소아청소년과,Z70,47,61,1020330,731930
2018,소아청소년과,Z71,2722,3280,53850970,41335470
2018,소아청소년과,Z72,17,17,271950,214050
2018,소아청소년과,Z73,6,6,90430,68630
2018,소아청소년과,Z76,66,169,2991190,2363490
2018,소아청소년과,Z82,12,24,312820,245120
2018,소아청소년과,Z83,16,17,305630,231230
2018,소아청소년과,Z86,1,1,11500,9100
2018,소아청소년과,Z88,6,6,100330,75530
2018,소아청소년과,Z90,1,1,15310,10810
2018,소아청소년과,Z91,8,14,188230,150130
2018,소아청소년과,Z92,19,110,1340830,944730
2018,소아청소년과,Z93,3,10,555770,389570
2018,소아청소년과,Z94,10,40,681480,576580
2018,소아청소년과,Z95,11,66,979330,805230
2018,소아청소년과,Z96,1,2,21900,18900
2018,소아청소년과,Z98,65,151,2808050,2100950
2018,안과,A00,1,1,124890,87490
2018,안과,A04,14,24,301410,213110
2018,안과,A05,3,6,70060,49560
2018,안과,A06,1,1,13540,9540
2018,안과,A08,22,48,693750,491850
2018,안과,A09,127,171,3192850,2404050
2018,안과,A15,13,23,1606090,1512190
2018,안과,A16,5,8,491510,437310
2018,안과,A18,2,6,311820,218520
2018,안과,A20,2,2,57300,45600
2018,안과,A24,1,1,22560,15860
2018,안과,A26,1,5,121920,95020
2018,안과,A49,10,12,267770,201870
2018,안과,A50,1,1,17900,12600
2018,안과,A53,1,2,86270,60570
2018,안과,A59,1,1,10950,7750
2018,안과,A60,1,1,10950,7750
2018,안과,A69,6,11,98310,72910
2018,안과,A71,1,1,13540,12040
2018,안과,A74,25,52,1037660,761260
2018,안과,A87,1,1,18680,13080
2018,안과,B00,26297,51212,1081724100,796209190
2018,안과,B01,4,6,150040,105340
2018,안과,B02,3026,6623,136928820,101723920
2018,안과,B07,155,222,9226680,6528780
2018,안과,B08,149,173,6425350,4581850
2018,안과,B09,1,2,31440,22140
2018,안과,B17,4,4,110610,77610
2018,안과,B18,102,172,4596540,3319440
2018,안과,B19,1,1,22510,15810
2018,안과,B25,5,30,1066230,840530
2018,안과,B26,9,16,667230,467630
2018,안과,B30,332257,700482,12691260520,9311246670
2018,안과,B33,1,1,17900,12600
2018,안과,B35,519,1143,15170260,11444060
2018,안과,B36,31,48,450160,323160
2018,안과,B37,15,21,285610,205310
2018,안과,B39,2,2,36580,25680
2018,안과,B40,1,1,21700,15200
2018,안과,B41,2,2,36230,28830
2018,안과,B43,2,2,40380,28380
2018,안과,B48,4,6,96280,70980
2018,안과,B49,2,2,13540,9540
2018,안과,B58,15,32,2779630,1956130
2018,안과,B60,6,8,181590,127390
2018,안과,B83,10,16,823230,578630
2018,안과,B86,2,2,30620,21620
2018,안과,B88,3,4,317910,222610
2018,안과,B89,1,1,25690,17990
2018,안과,B97,1,1,17900,12600
2018,안과,B98,1,1,15310,10810
2018,안과,C04,1,3,90020,85620
2018,안과,C06,1,1,75660,60560
2018,안과,C08,2,5,108330,103130
2018,안과,C11,2,8,492730,468330
2018,안과,C15,1,1,22820,18320
2018,안과,C16,25,75,4313640,4013040
2018,안과,C17,2,3,277610,263810
2018,안과,C18,10,17,1085660,1032260
2018,안과,C19,1,1,15310,10810
2018,안과,C20,1,1,65420,62220
2018,안과,C22,11,35,1808890,1738790
2018,안과,C24,1,2,105070,99870
2018,안과,C25,3,3,154430,146830
2018,안과,C26,1,1,18680,13080
2018,안과,C31,2,3,214790,204190
2018,안과,C32,1,1,18460,12960
2018,안과,C34,9,23,1488390,1406890
2018,안과,C37,1,14,260930,248630
2018,안과,C38,1,1,22820,16020
2018,안과,C43,6,9,284440,256140
2018,안과,C44,48,90,5903420,4686120
2018,안과,C46,1,3,148960,141660
2018,안과,C49,12,18,691710,577110
2018,안과,C50,22,37,2068910,1963910
2018,안과,C53,2,6,293030,278630
2018,안과,C54,4,10,838200,796600
2018,안과,C56,2,3,175980,167380
2018,안과,C57,1,4,175520,166920
2018,안과,C58,1,1,18680,14980
2018,안과,C61,17,69,3908940,3716540
2018,안과,C64,8,28,1220250,1149650
2018,안과,C67,4,4,230780,219380
2018,안과,C69,90,273,12881330,10697830
2018,안과,C70,2,3,145580,135080
2018,안과,C71,7,27,1281910,1239810
2018,안과,C72,3,7,265210,230510
2018,안과,C73,52,160,9131510,8638810
2018,안과,C74,2,3,151150,143750
2018,안과,C75,4,7,532770,450970
2018,안과,C77,1,1,22970,16170
2018,안과,C79,2,33,1532720,1458120
2018,안과,C80,1,1,131020,91720
2018,안과,C81,2,76,1898560,1806860
2018,안과,C83,3,8,417960,397460
2018,안과,C84,1,4,133720,127320
2018,안과,C85,10,30,1600840,1511340
2018,안과,C88,6,19,529470,503870
2018,안과,C90,5,13,620930,589330
2018,안과,C91,4,4,523040,497040
2018,안과,C92,14,41,2485460,2345760
2018,안과,C95,3,29,712560,678260
2018,안과,C96,1,2,87460,61260
2018,안과,D00,8,19,928090,885290
2018,안과,D01,3,6,308050,292850
2018,안과,D02,2,7,368980,350880
2018,안과,D03,5,8,204440,143440
2018,안과,D04,13,18,1142880,820880
2018,안과,D05,16,59,3849730,3608430
2018,안과,D06,3,7,498300,473600
2018,안과,D09,6,45,1111460,1048060
2018,안과,D10,44,84,3500170,2489610
2018,안과,D11,6,9,178760,125560
2018,안과,D12,53,59,30503690,21494890
2018,안과,D13,2,2,397470,278270
2018,안과,D14,11,21,1312160,919360
2018,안과,D16,11,14,649040,468940
2018,안과,D17,87,122,9620950,6761450
2018,안과,D18,28,41,2154130,1554330
2018,안과,D21,1702,2673,200758320,142907500
2018,안과,D22,126,156,8701700,6131700
2018,안과,D23,5965,9382,709565560,506200680
2018,안과,D24,3,3,59460,41860
2018,안과,D27,1,1,18680,13080
2018,안과,D29,1,1,118860,112960
2018,안과,D31,9553,16678,1318919160,937488620
2018,안과,D32,22,64,7189290,6776990
2018,안과,D33,23,83,3560100,3266700
2018,안과,D34,12,34,1542500,1319300
2018,안과,D35,56,111,12760910,11073510
2018,안과,D36,4,9,490530,418330
2018,안과,D37,4,12,667400,661000
2018,안과,D38,2,3,32850,24950
2018,안과,D39,1,3,142130,135230
2018,안과,D42,1,6,99350,92750
2018,안과,D43,5,16,553340,522840
2018,안과,D44,9,10,1146720,1089820
2018,안과,D46,3,6,369830,351630
2018,안과,D47,4,8,290310,274310
2018,안과,D48,56,86,3663000,2672400
2018,안과,D50,48,76,3258040,2308740
2018,안과,D51,5,18,2419720,1694620
2018,안과,D53,3,9,118350,83350
2018,안과,D61,1,1,19810,17910
2018,안과,D64,3,4,104950,73750
2018,안과,D66,1,2,107710,97110
2018,안과,D68,11,13,918990,654790
2018,안과,D69,4,5,618180,475780
2018,안과,D72,1,1,23230,16330
2018,안과,D73,1,1,7660,5460
2018,안과,D86,16,53,3849210,3245010
2018,안과,E00,2,2,29470,20770
2018,안과,E01,1,2,54990,38590
2018,안과,E03,67,132,3636570,2592170
2018,안과,E04,11,20,814700,577500
2018,안과,E05,58,116,3912950,2794250
2018,안과,E06,67,115,5893210,4153810
2018,안과,E07,11,13,528560,370660
2018,안과,E10,1500,4295,314917350,232108310
2018,안과,E11,2649,6509,505220270,361934800
2018,안과,E12,6,6,626210,438710
2018,안과,E13,1394,3185,185674010,133618610
2018,안과,E14,1322,3157,348531030,250482720
2018,안과,E16,2,5,147470,103570
2018,안과,E20,2,2,51010,35810
2018,안과,E21,3,3,175130,122730
2018,안과,E22,5,13,1241530,1117930
2018,안과,E23,4,5,716870,554870
2018,안과,E24,2,3,76490,68990
2018,안과,E27,1,2,26250,18550
2018,안과,E28,2,2,10950,7750
2018,안과,E41,1,4,58710,52310
2018,안과,E50,8852,12917,287008880,211155880
2018,안과,E53,1,1,17070,15370
2018,안과,E55,10,11,478490,337390
2018,안과,E61,48,64,1247000,920900
2018,안과,E63,3,3,79620,55920
2018,안과,E64,1,3,61840,43440
2018,안과,E66,37,75,1126330,796130
2018,안과,E67,18,22,1966950,1377750
2018,안과,E70,8,10,436130,332030
2018,안과,E71,2,2,101200,77000
2018,안과,E75,1,12,414330,290830
2018,안과,E78,310,875,11416380,8290780
2018,안과,E79,1,2,0,0
2018,안과,E80,1,1,10950,7750
2018,안과,E83,2,6,320510,288810
2018,안과,E85,2,2,125490,109690
2018,안과,E86,1,1,17250,12150
2018,안과,E87,39,62,1478050,1079550
2018,안과,E88,3,3,72380,50880
2018,안과,E89,5,36,229780,163080
2018,안과,F00,19,72,460380,342280
2018,안과,F01,4,7,118570,96570
2018,안과,F03,15,40,610250,477250
2018,안과,F05,1,2,10940,7740
2018,안과,F06,172,488,12278070,9555970
2018,안과,F07,1,2,37360,26160
2018,안과,F10,1,1,5470,3870
2018,안과,F15,1,1,13540,9540
2018,안과,F17,2,3,26260,18560
2018,안과,F20,3,3,32210,22910
2018,안과,F31,1,3,0,0
2018,안과,F32,35,169,5747760,4176360
2018,안과,F33,8,20,147470,107670
2018,안과,F34,6,12,89990,67790
2018,안과,F40,9,25,403310,333610
2018,안과,F41,53,73,934990,709890
2018,안과,F43,4,10,362510,263610
2018,안과,F45,12,19,473410,339510
2018,안과,F48,27,59,1252520,1067220
2018,안과,F51,153,377,6364840,4786140
2018,안과,F52,16,19,488290,350790
2018,안과,F54,2,2,15310,10810
2018,안과,F84,2,2,40490,34090
2018,안과,F90,9,30,226330,161430
2018,안과,F92,3,5,76100,56900
2018,안과,F95,252,280,6131800,4653800
2018,안과,G00,1,1,17900,16200
2018,안과,G05,8,15,352680,250780
2018,안과,G20,41,146,7507560,6539210
2018,안과,G24,2356,3888,108040430,79335030
2018,안과,G25,28,44,887860,652460
2018,안과,G30,1,4,21880,15880
2018,안과,G31,1608,3959,112414140,87935240
2018,안과,G35,6,23,1171700,1055300
2018,안과,G36,8,12,901130,778930
2018,안과,G40,7,12,471760,341860
2018,안과,G43,977,1292,63187510,44484510
2018,안과,G44,167,203,10600580,7628080
2018,안과,G45,254,314,23533030,16989920
2018,안과,G46,2,3,38030,33530
2018,안과,G47,358,862,14603570,11054490
2018,안과,G50,149,209,5495730,3980530
2018,안과,G51,962,1728,44907530,34282030
2018,안과,G52,43,54,3078190,2181590
2018,안과,G53,18,151,8726230,6515530
2018,안과,G56,2,4,43800,34400
2018,안과,G58,1,4,43800,31000
2018,안과,G60,1,1,210090,189090
2018,안과,G61,1,2,47430,33330
2018,안과,G63,18,37,1182480,837880
2018,안과,G64,3,4,43800,37800
2018,안과,G70,58,109,4088140,3169440
2018,안과,G71,4,5,106440,74740
2018,안과,G72,1,1,15310,10810
2018,안과,G73,18,28,507660,380960
2018,안과,G81,4,4,83830,58930
2018,안과,G90,6,11,176000,142900
2018,안과,G93,1,1,54760,38360
2018,안과,G95,1,1,149010,134110
2018,안과,H00,1548578,2617788,61010764420,43628277400
2018,안과,H01,465060,802682,17601412190,13132248520
2018,안과,H02,246980,653131,29061918780,21248687350
2018,안과,H03,7656,13085,248618040,182788440
2018,안과,H04,2136555,3967150,1.00078E+11,74292060440
2018,안과,H05,7236,12461,320404840,231433900
2018,안과,H06,1076,1940,67826360,48499960
2018,안과,H10,3910538,6774466,1.40749E+11,1.04877E+11
2018,안과,H11,503285,741710,25495894480,18453364150
2018,안과,H13,7158,13470,256094100,189019700
2018,안과,H15,63183,104894,2294065060,1667523740
2018,안과,H16,1652650,3129025,70496208260,52335850340
2018,안과,H17,12623,25299,758575340,559811270
2018,안과,H18,29920,68955,1941526910,1413480150
2018,안과,H19,334135,649412,14784875060,11003115370
2018,안과,H20,70784,281818,6979691560,5144965400
2018,안과,H21,5153,11730,441411800,320938120
2018,안과,H22,420,1690,47860590,37822860
2018,안과,H25,905189,2881305,4.0045E+11,3.17591E+11
2018,안과,H26,235011,605401,1.09633E+11,82594259080
2018,안과,H27,14559,50673,2663531000,2059329330
2018,안과,H28,2476,6429,856292740,678495880
2018,안과,H30,7046,16439,1122806230,808461590
2018,안과,H31,10457,16990,1181949600,845475800
2018,안과,H32,352,751,48878240,35394240
2018,안과,H33,44966,95748,10639611660,7709279980
2018,안과,H34,32249,110875,7346286540,5316888860
2018,안과,H35,618411,1315233,93185893410,71966831350
2018,안과,H36,258733,717457,35447055420,26124742320
2018,안과,H40,690618,1973303,93230479450,68162774930
2018,안과,H42,1950,4833,146532710,109716260
2018,안과,H43,201363,311415,16630787750,12163995880
2018,안과,H44,10306,32022,1219130790,902815890
2018,안과,H45,188,593,37513690,28243760
2018,안과,H46,1182,2112,135233250,96650920
2018,안과,H47,19842,41980,2410931730,1722057630
2018,안과,H48,625,1093,80417850,58435350
2018,안과,H49,3641,5913,251784770,184546610
2018,안과,H50,61859,84833,3771503870,2793370680
2018,안과,H51,1751,2056,78371310,58352500
2018,안과,H52,2375848,3262867,1.26116E+11,89957374640
2018,안과,H53,44183,59919,2554546910,1845385040
2018,안과,H54,3595,6471,246029520,181719720
2018,안과,H55,484,682,25856770,18790370
