진료년도,표시과목,주상병코드,환자수,명세서 청구건수,입내원일수,요양급여비용총액,보험자부담금
2020,재활의학과,N19,6,9,9,131940,110440
2020,재활의학과,N20,20,54,54,1400340,1010840
2020,재활의학과,N21,15,22,22,418270,296570
2020,재활의학과,N22,2,2,2,27680,24580
2020,재활의학과,N27,1,1,1,16140,11340
2020,재활의학과,N28,2,2,2,26440,23040
2020,재활의학과,N29,1,4,4,48680,42680
2020,재활의학과,N30,690,1306,1306,25348990,19189600
2020,재활의학과,N31,152,488,488,8281220,6983320
2020,재활의학과,N32,33,86,86,1985270,1577470
2020,재활의학과,N34,35,57,57,952900,701700
2020,재활의학과,N37,4,10,10,318600,248800
2020,재활의학과,N39,72,143,143,2558200,2140800
2020,재활의학과,N40,732,2540,2540,37258340,30288480
2020,재활의학과,N41,22,49,49,853220,627670
2020,재활의학과,N42,18,35,35,696080,526830
2020,재활의학과,N45,3,4,4,66000,46400
2020,재활의학과,N48,131,185,185,2860390,2364290
2020,재활의학과,N50,1,1,1,11540,8140
2020,재활의학과,N51,1,1,1,16140,14540
2020,재활의학과,N61,2,2,2,32280,22680
2020,재활의학과,N62,3,3,3,43820,30820
2020,재활의학과,N63,1,1,1,14060,9860
2020,재활의학과,N64,4,4,4,134550,103250
2020,재활의학과,N71,1,1,1,14060,9860
2020,재활의학과,N72,3,4,4,61880,43480
2020,재활의학과,N73,1,1,1,11540,8140
2020,재활의학과,N74,1,6,6,113030,79530
2020,재활의학과,N76,20,34,34,365680,270380
2020,재활의학과,N77,1,1,1,5770,4070
2020,재활의학과,N80,2,2,2,23080,16280
2020,재활의학과,N89,1,5,5,57700,40700
2020,재활의학과,N91,5,15,15,581350,423100
2020,재활의학과,N92,3,4,4,78130,54930
2020,재활의학과,N93,4,6,6,85400,60000
2020,재활의학과,N94,49,62,62,1287380,882500
2020,재활의학과,N95,232,670,670,13419100,9666920
2020,재활의학과,N97,3,11,11,156580,109980
2020,재활의학과,O12,2,2,2,64540,45240
2020,재활의학과,O21,1,5,5,76380,53580
2020,재활의학과,O24,1,2,2,71770,50370
2020,재활의학과,O91,2,2,2,32280,22680
2020,재활의학과,O94,1,4,4,75110,52810
2020,재활의학과,P07,30,703,703,57885000,54290040
2020,재활의학과,P11,2,2,2,36280,25480
2020,재활의학과,P14,4,35,35,770520,615420
2020,재활의학과,P21,1,11,11,790490,624890
2020,재활의학과,P22,119,4013,5461,526545170,488769530
2020,재활의학과,P27,2,26,26,1429540,1315140
2020,재활의학과,P52,6,162,162,18492240,17036870
2020,재활의학과,P59,1,27,27,1434640,1365440
2020,재활의학과,P76,1,1,1,21070,20070
2020,재활의학과,P91,38,1111,1111,127844160,117976700
2020,재활의학과,P94,11,206,322,34459960,31704600
2020,재활의학과,Q02,1,83,83,8546410,7697610
2020,재활의학과,Q03,6,230,230,29453840,27588620
2020,재활의학과,Q04,14,812,812,54640010,48503550
2020,재활의학과,Q05,22,411,424,18109570,16502040
2020,재활의학과,Q06,3,159,159,9959050,8970350
2020,재활의학과,Q07,7,552,552,35323600,34364200
2020,재활의학과,Q13,1,1,1,36640,33040
2020,재활의학과,Q15,1,16,16,786150,621650
2020,재활의학과,Q17,1,4,4,207960,187560
2020,재활의학과,Q21,9,234,234,8667880,8151680
2020,재활의학과,Q22,3,145,145,11079410,10365580
2020,재활의학과,Q23,7,316,316,24151350,22417020
2020,재활의학과,Q25,2,28,28,1113970,1018970
2020,재활의학과,Q27,1,12,12,182160,128160
2020,재활의학과,Q28,3,108,108,6834360,4796860
2020,재활의학과,Q31,2,18,189,34609420,32432020
2020,재활의학과,Q32,1,90,90,8801840,8014680
2020,재활의학과,Q38,2,19,19,486270,458170
2020,재활의학과,Q39,1,2,2,21280,18780
2020,재활의학과,Q40,1,15,15,982160,885160
2020,재활의학과,Q41,1,1,1,22960,16160
2020,재활의학과,Q43,1,82,82,10236690,9727760
2020,재활의학과,Q44,1,9,9,177730,160230
2020,재활의학과,Q65,22,70,70,1195460,946560
2020,재활의학과,Q66,335,904,904,22758210,16406010
2020,재활의학과,Q67,27,30,30,654670,510670
2020,재활의학과,Q68,126,1510,1510,20506270,19222370
2020,재활의학과,Q69,2,2,2,43550,37450
2020,재활의학과,Q70,2,2,2,32280,22680
2020,재활의학과,Q71,1,2,2,27680,19480
2020,재활의학과,Q72,2,6,6,216810,168010
2020,재활의학과,Q73,1,2,2,36880,25880
2020,재활의학과,Q74,38,133,139,4573460,3748840
2020,재활의학과,Q75,12,423,431,25011230,23108750
2020,재활의학과,Q76,11,32,32,1047900,739100
2020,재활의학과,Q77,7,263,263,15121240,13792740
2020,재활의학과,Q78,10,31,31,1078990,1000490
2020,재활의학과,Q79,3,42,42,2243210,2020310
2020,재활의학과,Q82,3,6,6,176960,144560
2020,재활의학과,Q84,1,1,1,16140,11340
2020,재활의학과,Q85,12,351,351,24150210,22578350
2020,재활의학과,Q87,59,3060,3076,263647990,243931730
2020,재활의학과,Q90,51,1349,1349,100430520,92841830
2020,재활의학과,Q91,2,124,124,10467350,9685040
2020,재활의학과,Q92,2,91,91,6910750,6566650
2020,재활의학과,Q93,46,2309,2351,205831450,192200580
2020,재활의학과,Q96,1,71,71,3503230,3157330
2020,재활의학과,Q99,9,328,328,23953040,21706120
2020,재활의학과,R00,25,28,28,724740,525740
2020,재활의학과,R01,1,1,1,22610,15910
2020,재활의학과,R03,29,32,32,520160,368960
2020,재활의학과,R04,15,18,18,325120,258020
2020,재활의학과,R05,232,299,299,7690190,5135850
2020,재활의학과,R06,150,215,215,8815500,6345300
2020,재활의학과,R07,446,564,571,16401760,11808680
2020,재활의학과,R09,7,9,9,142100,108500
2020,재활의학과,R10,420,606,642,13202220,9967500
2020,재활의학과,R11,250,346,346,6451010,4858810
2020,재활의학과,R12,128,233,233,8103920,5845420
2020,재활의학과,R13,31,454,489,26594910,22590000
2020,재활의학과,R14,3,3,3,46120,32420
2020,재활의학과,R15,1,1,1,17300,15600
2020,재활의학과,R17,5,28,28,527800,378200
2020,재활의학과,R19,5,6,6,95430,73130
2020,재활의학과,R20,75,96,96,5724250,4053290
2020,재활의학과,R21,4,12,12,1355850,949850
2020,재활의학과,R22,110,167,167,5044180,3562220
2020,재활의학과,R23,8,44,44,3988690,3906590
2020,재활의학과,R25,208,378,378,17688180,12791920
2020,재활의학과,R26,766,2467,2527,83675270,64795330
2020,재활의학과,R27,3,43,43,1610690,1128290
2020,재활의학과,R29,540,761,758,34206400,25338160
2020,재활의학과,R30,4,6,6,131360,96060
2020,재활의학과,R31,15,19,19,429580,315680
2020,재활의학과,R32,34,117,117,2627720,2103320
2020,재활의학과,R35,51,126,126,1864170,1505570
2020,재활의학과,R36,2,2,2,36280,25480
2020,재활의학과,R39,4,24,24,547430,413530
2020,재활의학과,R41,45,124,124,2242350,1911650
2020,재활의학과,R42,611,1153,1153,37833040,27468160
2020,재활의학과,R44,1,2,2,23080,16280
2020,재활의학과,R45,9,53,53,659190,561390
2020,재활의학과,R46,2,4,4,434050,303950
2020,재활의학과,R47,806,13528,13525,195555490,156563170
2020,재활의학과,R50,40,51,50,1229460,896480
2020,재활의학과,R51,1208,3108,3108,103098630,74559670
2020,재활의학과,R52,213,511,511,14192280,10102220
2020,재활의학과,R53,122,246,246,5872360,4215860
2020,재활의학과,R54,2,4,4,50760,44660
2020,재활의학과,R55,14,14,14,312520,223720
2020,재활의학과,R56,12,40,40,2007020,1578220
2020,재활의학과,R57,3,3,3,60770,45870
2020,재활의학과,R58,2,5,5,62300,51500
2020,재활의학과,R59,11,13,13,391830,274930
2020,재활의학과,R60,423,1159,1159,25558780,19257580
2020,재활의학과,R61,5,8,8,215700,151400
2020,재활의학과,R62,2518,70143,77116,4792755100,4275542970
2020,재활의학과,R63,180,282,282,5312040,4125040
2020,재활의학과,R68,15,17,17,346520,243320
2020,재활의학과,R69,2,2,2,38980,27380
2020,재활의학과,R73,151,219,219,5904670,4436450
2020,재활의학과,R74,1,1,1,22510,15810
2020,재활의학과,R76,5,5,5,230000,161300
2020,재활의학과,R79,1,7,7,92890,65490
2020,재활의학과,R80,4,4,4,294750,200000
2020,재활의학과,R81,27,52,52,1474550,1076500
2020,재활의학과,R82,1,1,1,22240,15640
2020,재활의학과,R89,1,1,1,16140,11340
2020,재활의학과,R91,2,3,3,111290,81690
2020,재활의학과,R93,1,1,1,26110,24810
2020,재활의학과,R94,43,79,79,2324690,1687220
2020,재활의학과,S00,1951,2857,2857,73077220,53284940
2020,재활의학과,S01,1324,3049,3088,79652470,59081840
2020,재활의학과,S02,246,742,772,23329030,16975550
2020,재활의학과,S03,521,1247,1247,32142560,23392180
2020,재활의학과,S04,38,219,219,5338970,4147270
2020,재활의학과,S05,32,43,43,1300360,939760
2020,재활의학과,S06,170,997,1716,137294500,109567410
2020,재활의학과,S07,12,15,15,449300,328700
2020,재활의학과,S08,3,5,5,167720,117720
2020,재활의학과,S09,89,164,162,3948390,3009290
2020,재활의학과,S10,55,94,94,2752380,1954680
2020,재활의학과,S11,48,96,96,2294270,1678110
2020,재활의학과,S12,32,162,192,6266160,4435650
2020,재활의학과,S13,32643,114466,114962,3875082650,2746343470
2020,재활의학과,S14,184,1884,2625,129030210,94630650
2020,재활의학과,S15,2,9,9,290400,210800
2020,재활의학과,S17,1,1,1,21830,17530
2020,재활의학과,S19,2,6,6,85420,64820
2020,재활의학과,S20,2379,4174,4191,137543760,99919700
2020,재활의학과,S21,109,334,334,7617700,5812420
2020,재활의학과,S22,3800,11642,12747,473152670,346971200
2020,재활의학과,S23,14426,28326,28465,940512610,677348920
2020,재활의학과,S24,9,21,52,3353230,2505520
2020,재활의학과,S25,2,3,3,67620,47420
2020,재활의학과,S27,1,1,1,21910,17610
2020,재활의학과,S28,2,4,4,81270,57070
2020,재활의학과,S29,13,31,31,602420,423120
2020,재활의학과,S30,943,2003,2003,54672560,40038160
2020,재활의학과,S31,262,810,810,17325980,13403460
2020,재활의학과,S32,1535,5612,7413,339383200,251380850
2020,재활의학과,S33,72109,245657,247912,9302086880,6627825150
2020,재활의학과,S34,134,604,682,42145510,30038380
2020,재활의학과,S35,1,1,1,11540,8140
2020,재활의학과,S39,49,168,194,5603680,4098840
2020,재활의학과,S40,963,3127,3126,99835900,71965420
2020,재활의학과,S41,203,480,480,11180060,8289790
2020,재활의학과,S42,1041,5739,5964,155631250,114437930
2020,재활의학과,S43,21725,84493,84719,2621169520,1873836030
2020,재활의학과,S44,853,3569,3569,133839830,95657530
2020,재활의학과,S45,4,10,10,206390,144890
2020,재활의학과,S46,10913,53829,54591,1660430770,1198928890
2020,재활의학과,S47,1,1,1,226000,158200
2020,재활의학과,S48,4,8,8,121240,85240
2020,재활의학과,S49,688,2421,2421,78149380,55405680
2020,재활의학과,S50,1733,3787,3787,109406300,77809250
2020,재활의학과,S51,481,1405,1405,35448340,26125090
2020,재활의학과,S52,2349,13061,13493,415397270,303905340
2020,재활의학과,S53,10074,32219,32261,880049940,629196010
2020,재활의학과,S54,566,1937,1948,81290630,57690790
2020,재활의학과,S55,8,32,32,492310,349510
2020,재활의학과,S56,1063,4299,4312,97577790,68942440
2020,재활의학과,S57,3,42,42,887270,760270
2020,재활의학과,S58,24,42,42,691690,534890
2020,재활의학과,S59,20,103,103,2745270,1930170
2020,재활의학과,S60,4400,7895,7895,244067680,173885290
2020,재활의학과,S61,4599,12119,12136,318299440,229165480
2020,재활의학과,S62,3672,12615,12713,405724250,289241200
2020,재활의학과,S63,41246,104417,104557,3052719350,2171115570
2020,재활의학과,S64,253,673,673,36373330,25954130
2020,재활의학과,S65,34,83,83,2753780,1966680
2020,재활의학과,S66,1949,6794,6876,200155060,143117720
2020,재활의학과,S67,77,157,171,6677760,4843320
2020,재활의학과,S68,52,181,181,3534490,2560790
2020,재활의학과,S69,246,641,659,20684000,14810820
2020,재활의학과,S70,1489,3431,3440,97741970,71375380
2020,재활의학과,S71,216,707,707,14810700,11235740
2020,재활의학과,S72,386,2899,4770,201632120,151629660
2020,재활의학과,S73,3800,11596,11694,347169440,248150240
2020,재활의학과,S74,94,1153,1171,45181450,31964270
2020,재활의학과,S75,3,4,4,95520,69420
2020,재활의학과,S76,2939,10693,11066,293981900,208418000
2020,재활의학과,S78,23,40,40,639870,479970
2020,재활의학과,S79,34,132,132,4143810,2944710
2020,재활의학과,S80,5429,12909,12949,377278780,270322610
2020,재활의학과,S81,1299,3937,3937,96741810,70206610
2020,재활의학과,S82,2251,12138,14181,479166080,349168180
2020,재활의학과,S83,26663,95995,98410,2679760060,1895880770
2020,재활의학과,S84,261,1671,1685,63703960,46378430
2020,재활의학과,S85,22,61,61,2422160,1750860
2020,재활의학과,S86,3428,13525,13798,335012550,238787630
2020,재활의학과,S87,39,115,115,3972900,2849000
2020,재활의학과,S88,75,146,146,2391100,1798100
2020,재활의학과,S89,87,450,450,9552970,6771670
2020,재활의학과,S90,4823,8391,8390,249977290,178806580
2020,재활의학과,S91,1460,3850,3850,94486370,69215110
2020,재활의학과,S92,5353,19323,20160,746516080,532762120
2020,재활의학과,S93,57003,160600,161828,4740102410,3369003760
2020,재활의학과,S94,54,325,325,11105020,7809420
2020,재활의학과,S95,13,19,19,595000,420800
2020,재활의학과,S96,2236,7674,7823,206964130,149053730
2020,재활의학과,S97,30,72,84,3382630,2450730
2020,재활의학과,S98,13,24,24,504020,385320
2020,재활의학과,S99,406,1101,1101,37767690,26900390
2020,재활의학과,T00,96,191,191,4268300,3035200
2020,재활의학과,T01,58,151,151,3574000,2589720
2020,재활의학과,T02,1,12,12,248820,175120
2020,재활의학과,T03,12,17,17,407000,288300
2020,재활의학과,T08,57,277,277,9899470,7600470
2020,재활의학과,T09,63,239,239,11681130,8309440
2020,재활의학과,T10,11,30,30,860770,648470
2020,재활의학과,T11,29,70,70,2006370,1462970
2020,재활의학과,T12,2,2,2,27680,19480
2020,재활의학과,T13,73,203,203,4929000,3725300
2020,재활의학과,T14,1378,3122,3137,79611850,57130200
2020,재활의학과,T15,1,1,1,32550,22850
2020,재활의학과,T16,11,11,11,252160,186260
2020,재활의학과,T17,16,16,16,584260,414960
2020,재활의학과,T18,11,15,15,376800,283100
2020,재활의학과,T20,31,49,49,2305340,1631230
2020,재활의학과,T21,47,164,164,6326770,4383590
2020,재활의학과,T22,117,482,482,17611240,12160460
2020,재활의학과,T23,306,1057,1057,47531020,33849600
2020,재활의학과,T24,92,376,376,14702810,10511820
2020,재활의학과,T25,77,334,334,13778190,10104320
2020,재활의학과,T26,2,11,11,583930,551630
2020,재활의학과,T29,7,19,19,745740,522940
2020,재활의학과,T30,157,414,414,13724700,10002020
2020,재활의학과,T31,7,23,23,1126340,790140
2020,재활의학과,T33,6,10,10,190130,136930
2020,재활의학과,T35,2,4,4,67880,57880
2020,재활의학과,T37,2,5,5,69420,48820
2020,재활의학과,T56,14,118,118,2737600,1942600
2020,재활의학과,T63,1,1,1,18100,12700
2020,재활의학과,T66,2,2,2,84550,59250
2020,재활의학과,T67,13,19,19,743670,531270
2020,재활의학과,T68,1,1,1,14060,9860
2020,재활의학과,T70,2,2,2,27680,19480
2020,재활의학과,T73,86,156,156,2497850,1841150
2020,재활의학과,T75,5,6,6,110820,77820
2020,재활의학과,T78,23,43,43,731980,524280
2020,재활의학과,T79,18,24,24,944000,667300
2020,재활의학과,T81,16,47,104,5719780,4335920
2020,재활의학과,T84,4,14,47,2633710,1982980
2020,재활의학과,T85,1,1,11,829330,617900
2020,재활의학과,T88,1,2,2,28270,25270
2020,재활의학과,T90,4,12,12,947180,730580
2020,재활의학과,T91,49,213,224,7587600,5914240
2020,재활의학과,T92,66,463,463,10615770,7818170
2020,재활의학과,T93,76,490,490,10822530,8716930
2020,재활의학과,T95,1,2,2,85880,60280
2020,재활의학과,Z00,78,88,88,2913800,2080100
2020,재활의학과,Z01,19,19,19,398830,283530
2020,재활의학과,Z02,4,4,4,47160,33160
2020,재활의학과,Z03,1,1,1,17070,13570
2020,재활의학과,Z04,77,111,111,4460490,3226990
2020,재활의학과,Z09,2,12,12,375820,263720
2020,재활의학과,Z10,1,5,5,127040,89240
2020,재활의학과,Z11,15,15,15,353160,255060
2020,재활의학과,Z13,3,23,23,2835240,2690020
2020,재활의학과,Z20,1,1,1,38310,26910
2020,재활의학과,Z23,7,8,8,252450,177050
2020,재활의학과,Z25,109,199,199,4641110,3437710
2020,재활의학과,Z26,73,82,82,1961170,1430370
2020,재활의학과,Z29,25,28,28,743250,537450
2020,재활의학과,Z30,1,1,1,14060,9860
2020,재활의학과,Z33,1,1,1,18300,12900
2020,재활의학과,Z34,86,87,87,2096390,1878990
2020,재활의학과,Z35,1,1,1,14050,9850
2020,재활의학과,Z36,1,2,2,45960,32260
2020,재활의학과,Z47,23,80,80,1583010,1197510
2020,재활의학과,Z48,383,926,926,20028080,14762680
2020,재활의학과,Z49,2,3,3,75530,63630
2020,재활의학과,Z50,1,1,1,17070,13570
2020,재활의학과,Z51,11,14,14,551830,387030
2020,재활의학과,Z54,34,188,188,2839500,2134700
2020,재활의학과,Z70,2,2,2,32280,25880
2020,재활의학과,Z71,115,122,122,2536910,1569560
2020,재활의학과,Z73,1,1,1,16140,11340
2020,재활의학과,Z82,2,2,2,69120,48520
2020,재활의학과,Z92,1,1,1,16140,11340
2020,재활의학과,Z93,2,4,4,59100,52500
2020,재활의학과,Z94,5,17,17,312200,247900
2020,재활의학과,Z96,48,386,465,15638290,12305370
2020,재활의학과,Z98,521,2131,2213,46974920,34546410
2020,재활의학과,Z99,1,1,1,41920,37820
2020,핵의학과,C15,1,1,1,974380,925680
2020,핵의학과,C16,3,3,3,2923140,2777040
2020,핵의학과,C18,10,12,12,7154410,6797110
2020,핵의학과,C19,1,1,1,974380,925680
2020,핵의학과,C20,15,16,16,14600130,13919130
2020,핵의학과,C22,1,1,1,974380,925680
2020,핵의학과,C25,2,2,2,1750770,1663270
2020,핵의학과,C34,22,22,22,20770300,19732900
2020,핵의학과,C43,1,1,1,187570,178270
2020,핵의학과,C50,580,739,739,242666810,223160210
2020,핵의학과,C53,6,18,18,2892810,2734910
2020,핵의학과,C54,7,7,7,6226690,5915490
2020,핵의학과,C56,5,5,5,4277930,4064130
2020,핵의학과,C61,6,6,6,1111920,1056720
2020,핵의학과,C73,329,1242,1278,80896010,65764210
2020,핵의학과,C77,11,31,31,2582350,2167150
2020,핵의학과,C78,6,42,42,2209320,1702620
2020,핵의학과,C79,3,9,9,1510550,1355650
2020,핵의학과,C81,1,2,2,1739300,1652500
2020,핵의학과,C85,1,1,1,1067630,1014330
2020,핵의학과,D05,121,146,146,57434390,54048890
2020,핵의학과,D06,1,1,1,974380,925680
2020,핵의학과,D09,1,1,1,974380,925680
2020,핵의학과,E03,14,43,43,1384440,1000340
2020,핵의학과,E04,15,25,25,976640,689440
2020,핵의학과,E05,4,12,12,552540,387540
2020,핵의학과,E06,17,43,43,1261200,918000
2020,핵의학과,E21,1,1,1,378930,265330
2020,핵의학과,E78,2,3,3,86910,61010
2020,핵의학과,E89,1,2,2,116820,111120
2020,핵의학과,G44,1,1,1,16140,11340
2020,핵의학과,I10,12,44,44,459620,368560
2020,핵의학과,J02,2,3,3,61150,42950
2020,핵의학과,J03,11,14,14,331000,234800
2020,핵의학과,K21,2,6,6,111760,87460
2020,핵의학과,K30,1,1,1,15720,11020
2020,핵의학과,K76,1,4,4,122810,117010
2020,핵의학과,L04,1,2,2,37120,33520
2020,핵의학과,L29,1,16,16,232920,207320
2020,핵의학과,M54,1,2,2,25160,22160
2020,핵의학과,M81,1,1,1,13620,13020
2020,핵의학과,N95,6,14,14,311560,272160
2020,핵의학과,R68,1,1,1,16140,11340
2020,핵의학과,Z02,3,3,3,0,0
2020,핵의학과,Z10,1,1,1,0,0
2020,가정의학과,A01,3,9,9,208910,146710
2020,가정의학과,A02,6,46,46,817080,593280
2020,가정의학과,A04,17551,25441,25441,664704230,479885140
2020,가정의학과,A05,1857,2789,2787,54465380,39849080
2020,가정의학과,A06,14,19,19,248490,197790
2020,가정의학과,A07,1,1,1,15040,10540
2020,가정의학과,A08,13941,21098,21098,341258260,254487510
2020,가정의학과,A09,110027,158423,158423,2722423950,2009335590
2020,가정의학과,A15,19,206,205,3022700,2815800
2020,가정의학과,A16,21,30,30,1095500,856500
2020,가정의학과,A17,1,1,1,16140,16140
2020,가정의학과,A18,2,2,2,35590,24990
2020,가정의학과,A26,8,15,15,258810,210810
2020,가정의학과,A28,2,2,2,53300,37500
2020,가정의학과,A31,27,227,227,3452240,2672440
2020,가정의학과,A35,38,38,38,1995880,1398880
2020,가정의학과,A37,1,1,1,21510,15110
2020,가정의학과,A38,15,24,24,312820,247420
2020,가정의학과,A39,1,1,1,14060,12560
2020,가정의학과,A41,17,23,23,855390,607890
2020,가정의학과,A46,32,65,65,1259420,924420
2020,가정의학과,A48,1,1,1,20140,14140
2020,가정의학과,A49,254,353,353,5803870,4316070
2020,가정의학과,A51,9,19,19,638380,447380
2020,가정의학과,A52,2,3,3,61290,44990
2020,가정의학과,A53,5,7,7,349810,251010
2020,가정의학과,A54,49,72,72,1559090,1146990
2020,가정의학과,A55,1,1,1,20300,16300
2020,가정의학과,A56,51,81,81,2473490,1751990
2020,가정의학과,A57,3,4,4,55400,47400
2020,가정의학과,A58,2,2,2,44900,31500
2020,가정의학과,A59,99,142,142,2376500,1726400
2020,가정의학과,A60,776,1454,1454,22072520,16675020
2020,가정의학과,A63,14,33,33,1089910,764610
2020,가정의학과,A64,20,39,39,2080480,1474080
2020,가정의학과,A69,563,796,796,12654150,9681350
2020,가정의학과,A74,10,14,14,189330,137730
2020,가정의학과,A75,31,65,65,2100570,1511670
2020,가정의학과,A79,4,6,6,106330,74630
2020,가정의학과,A86,1,1,1,13580,9580
2020,가정의학과,A87,2,3,3,53620,37620
2020,가정의학과,A88,109,162,162,3198250,2484450
2020,가정의학과,A93,1,1,1,16140,14540
2020,가정의학과,A97,1,1,1,16140,11340
2020,가정의학과,B00,27082,38164,38164,606384430,450570800
2020,가정의학과,B01,705,1232,1232,17657800,12796200
2020,가정의학과,B02,24030,51635,51632,904510740,681241830
2020,가정의학과,B05,4,4,4,74200,52200
2020,가정의학과,B06,3,3,3,46460,33760
2020,가정의학과,B07,2721,5585,5580,246893640,175292020
2020,가정의학과,B08,1465,1947,1947,55993900,41300500
2020,가정의학과,B09,188,235,235,3762420,2915120
2020,가정의학과,B15,34,56,56,2351200,1662700
2020,가정의학과,B16,45,54,54,3910300,2743900
2020,가정의학과,B17,761,1017,1017,61914010,43489120
2020,가정의학과,B18,2704,9151,9149,456354740,326203750
2020,가정의학과,B19,61,82,82,3625750,2577050
2020,가정의학과,B20,1,1,1,18440,16640
2020,가정의학과,B24,1,1,1,29380,20580
2020,가정의학과,B25,1,8,8,129400,91200
2020,가정의학과,B26,139,217,217,4569810,3272330
2020,가정의학과,B27,8,14,14,617930,399030
2020,가정의학과,B30,526,665,665,11020520,8460920
2020,가정의학과,B33,144,180,180,2836590,2142890
2020,가정의학과,B34,185,252,252,3891750,2903850
2020,가정의학과,B35,63733,135043,135043,2068489840,1561559610
2020,가정의학과,B36,1087,1602,1602,25690410,18867510
2020,가정의학과,B37,2236,3418,3418,57203710,43392290
2020,가정의학과,B43,149,245,245,6038090,4354890
2020,가정의학과,B44,1,10,10,0,0
2020,가정의학과,B45,1,1,1,23620,21320
2020,가정의학과,B47,3,5,5,69110,48610
2020,가정의학과,B48,179,352,352,5665690,4248190
2020,가정의학과,B49,70,113,113,1929010,1440210
2020,가정의학과,B50,4,4,4,68560,48160
2020,가정의학과,B51,1,1,1,16140,11340
2020,가정의학과,B53,1,1,1,13430,11930
2020,가정의학과,B54,13,13,13,223140,158640
2020,가정의학과,B65,3,3,3,51820,36420
2020,가정의학과,B66,177,189,189,5066630,3623130
2020,가정의학과,B68,4,4,4,57880,40680
2020,가정의학과,B69,1,1,1,11540,8140
2020,가정의학과,B70,1,2,2,25600,18000
2020,가정의학과,B71,7,7,7,101320,73820
2020,가정의학과,B76,3,3,3,52420,36820
2020,가정의학과,B77,5,5,5,84700,59500
2020,가정의학과,B79,1,1,1,16140,11340
2020,가정의학과,B80,20,22,22,501820,373320
2020,가정의학과,B81,3,4,3,614550,430350
2020,가정의학과,B82,8,9,9,139610,109410
2020,가정의학과,B83,14,15,15,393710,287310
2020,가정의학과,B85,87,97,97,1508010,1089210
2020,가정의학과,B86,432,528,528,7355680,5506380
2020,가정의학과,B88,256,337,337,20518910,14525310
2020,가정의학과,B89,18,20,20,566830,408430
2020,가정의학과,B90,4,5,5,103780,79280
2020,가정의학과,B94,1,1,1,11540,10040
2020,가정의학과,B97,3,3,3,48420,34020
2020,가정의학과,B98,78,100,100,1686490,1221890
2020,가정의학과,B99,2,2,2,27680,21380
2020,가정의학과,C00,1,10,10,117920,102920
2020,가정의학과,C01,2,2,2,34200,32500
2020,가정의학과,C02,16,41,41,1976910,1868910
2020,가정의학과,C03,5,7,7,287720,272720
2020,가정의학과,C05,5,74,74,1796790,1690790
2020,가정의학과,C06,4,17,17,281170,234570
2020,가정의학과,C07,6,15,15,308200,283000
2020,가정의학과,C08,7,38,38,1262240,1175980
2020,가정의학과,C09,13,81,81,2443220,2255070
2020,가정의학과,C10,1,5,5,152130,144930
2020,가정의학과,C11,14,58,58,1544750,1471450
2020,가정의학과,C13,4,47,47,779790,743390
2020,가정의학과,C14,1,23,23,356950,340250
2020,가정의학과,C15,48,234,234,7786490,7305790
2020,가정의학과,C16,543,3484,3484,100083080,93363050
2020,가정의학과,C17,21,224,224,5648440,5354800
2020,가정의학과,C18,279,1968,1968,52316370,48950500
2020,가정의학과,C19,25,120,120,3794110,3600610
2020,가정의학과,C20,152,1628,1628,46351770,43680290
2020,가정의학과,C21,9,36,36,763810,725110
2020,가정의학과,C22,243,1364,1363,42714980,40047170
2020,가정의학과,C23,27,74,74,2828500,2656240
2020,가정의학과,C24,98,885,884,25819830,24384140
2020,가정의학과,C25,210,1735,1733,51454980,47451160
2020,가정의학과,C26,13,107,107,3023200,2841420
2020,가정의학과,C30,8,54,54,1745000,1657000
2020,가정의학과,C31,4,35,35,892080,848480
2020,가정의학과,C32,14,116,116,3976880,3771280
2020,가정의학과,C33,4,9,9,267300,254400
2020,가정의학과,C34,461,4026,4024,110931850,104336820
2020,가정의학과,C37,18,114,114,3123530,2947540
2020,가정의학과,C38,3,5,5,272910,259510
2020,가정의학과,C39,5,24,24,390590,372690
2020,가정의학과,C40,5,8,8,484420,404600
2020,가정의학과,C41,5,112,112,3200800,3047900
2020,가정의학과,C43,19,124,123,3543750,3302970
2020,가정의학과,C44,56,279,279,7101580,6688080
2020,가정의학과,C45,2,8,8,105420,100720
2020,가정의학과,C46,5,51,51,1119290,1065890
2020,가정의학과,C47,1,18,18,362870,286970
2020,가정의학과,C48,14,235,235,5575750,5309150
2020,가정의학과,C49,27,258,258,8221430,7747580
2020,가정의학과,C50,789,6486,6486,208079070,191849800
2020,가정의학과,C51,1,2,2,44180,42080
2020,가정의학과,C53,74,642,640,22034050,20598540
2020,가정의학과,C54,70,595,594,18250490,17135250
2020,가정의학과,C55,7,15,15,795800,734420
2020,가정의학과,C56,123,1611,1611,53247160,49944840
2020,가정의학과,C57,15,110,110,2389720,2276520
2020,가정의학과,C58,1,3,3,396180,376480
2020,가정의학과,C61,295,2136,2134,57970860,54353310
2020,가정의학과,C62,3,17,17,841790,658490
2020,가정의학과,C63,3,5,5,86170,81970
2020,가정의학과,C64,84,612,612,19844390,18376100
2020,가정의학과,C65,11,58,58,2214930,2106430
2020,가정의학과,C66,7,32,32,1776150,1687250
2020,가정의학과,C67,98,656,656,19365540,18217170
2020,가정의학과,C68,3,8,8,300890,286090
2020,가정의학과,C69,3,27,27,947580,901280
